Id. Acidente,Datahora,Dia,Mês,Hora,Entidades Fiscalizadoras,Velocidade local,Velocidade geral,Dia da Semana,Latitude GPS,Longitude GPS,Num. Mortos a 30 dias,Num. Feridos graves a 30 dias,Num. Feridos ligeiros a 30 dias,Características Tecnicas1,Cond Aderência,Distrito,Concelho,Freguesia,Pov. Proxima,Nome arruamento,Tipos Vias,Cod Via,Estado Conservação,Km,Factores Atmosféricos,Reg Circulação1,Intersecção Vias,Localizações,Luminosidade,Marca Via,Natureza,Obras Arte,Obstáculos,Sentidos,Sinais,Sinais Luminosos,Tipo Piso,Traçado 1,Traçado 2,Traçado 3,Traçado 4,Via Trânsito
2013683504,2013:01:10 07:30:00,01/10/00,01/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Quinta-Feira ,,,0,0,1,Auto-estrada,Molhado,Porto,Santo Tirso,Água Longa,,,A  - Auto-Estrada,A41,Em bom estado,18.0,Nevoeiro,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,No sentido decrescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Em plena via,Direita
20181366700,2018:01:13 07:55:00,01/13/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,"40,699399","-8,495117",0,0,1,Estrada sem separador,Húmido,Aveiro,Albergaria-a-Velha,Albergaria-a-Velha e Valmaior,Albergaria-a-Velha,RUA PINHAL DA SEMOUQUEIRA,Arruamento,0,Em bom estado,,Chuva,Sentido único,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Atropelamento com fuga,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20161022727,2015:01:27 09:05:00,01/27/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Terça-Feira  ,"41,164187","-8,611067",0,0,1,Estrada sem separador,Seco e limpo,Porto,Porto,Paranhos,Porto,Rua Antero de Quental                                                                               ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2010442041,2010:01:03 10:10:00,01/03/00,01/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Domingo      ,"41,448277","-8,491502",0,0,1,Auto-estrada,Molhado,Braga,Vila Nova de Famalicao,Cruz,CRUZ,,A  - Auto-Estrada,A3,Em bom estado,34.4,Chuva,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste com dispositivo de retenção,NÃO DEFINIDO,Inexistentes,No sentido decrescente da quilometragem,Outros,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Em plena via,Esquerda
2014790485,2014:01:17 09:50:00,01/17/00,01/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Sexta-Feira  ,"38,510624","-9,104906",0,0,1,Auto-estrada,Molhado,Lisboa,Loures,Loures,Loures,,A  - Auto-Estrada,A9,Em bom estado,17.6,Chuva,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste com dispositivo de retenção,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Esquerda
20171175648,2017:01:18 18:20:00,01/18/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"39,096165","-9,259761",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Torres Vedras,"União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",Torres Vedras,Rua Dias Neiva                                                                                      ,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Aurora ou crepúsculo,Com marcas - separadoras de sentido e de vias de trânsito,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Passagem de peões,Inexistentes,Betuminoso,Recta,Em Lomba,Berma pavimentada,Em plena via,Direita
20181358575,2018:01:30 08:00:00,01/30/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Terça-Feira  ,"41,438902","-8,303408",0,0,1,Estrada sem separador,Seco e limpo,Braga,Guimaraes,Creixomil,,Rua Professor Abel Salazar                                                                          ,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20171158703,2017:01:04 22:05:00,01/04/00,01/01/00,01/01/00,Polícia de Segurança Pública,70.0,90.0,Quarta-Feira ,"41,166864","-8,586229",0,0,1,Auto-estrada,Molhado,Porto,Porto,Paranhos,Porto,,A  - Auto-Estrada,A20,Em estado regular,"11,7",Bom tempo,Sentido único,Fora da intersecção,Fora das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Colisão choque em cadeia,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Central
2014790486,2014:01:17 14:15:00,01/17/00,01/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Sexta-Feira  ,"38,502104","-9,057450",0,0,1,Auto-estrada,Molhado,Lisboa,Loures,São João da Talha,,,A  - Auto-Estrada,A1,Em estado regular,6.5,Chuva,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste com capotamento,NÃO DEFINIDO,Inexistentes,No sentido decrescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Central
2011517142,2011:01:21 17:30:00,01/21/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,"41,422467","-8,615947",0,0,2,Estrada sem separador,Seco e limpo,Braga,Vila Nova de Famalicao,Gondifelos,GONDIFELOS,,EN - Estrada Nacional,EN206,Em bom estado,13.55,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
20161024016,2016:01:02 16:30:00,01/02/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,"41,724057","-8,852234",0,0,1,Estrada sem separador,Molhado,Viana do Castelo,Viana do Castelo,Areosa,,Rua das Rosas de Areosa,Arruamento,0,Em estado regular,,Chuva,Dois sentidos,Em cruzamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20171178435,2017:01:25 15:30:00,01/25/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"38,752247","-9,173953",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Lisboa,São Domingos de Benfica,Lisboa,Estrada Luz                                                                                         ,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Cedência de passagem,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Esquerda
2012597524,2012:01:14 16:00:00,01/14/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,,,0,0,2,Estrada sem separador,Molhado,Braga,Guimaraes,Leitões,LEITOES,R DE SAO MARTINHO,Arruamento,0,Em estado regular,,Chuva,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Stop,Desligada,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2012577705,2012:01:03 18:30:00,01/03/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Terça-Feira  ,"0,00","0,00",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Lisboa,Graça,,Largo Graça                                                                                         ,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Atropelamento com fuga,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Esquerda
2013681789,2013:01:19 13:00:00,01/19/00,01/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Sábado       ,,,0,0,1,Auto-estrada,Molhado,Viseu,Lamego,Valdigem,Valdigem,,A  - Auto-Estrada,A24,Em bom estado,94.65,Chuva,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,Viaduto/Ponte,Inexistentes,No sentido crescente da quilometragem,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Na berma,Direita
20191659205,2019:01:28 13:35:00,01/28/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Segunda-Feira,"41,220749","-8,561095",0,0,2,Estrada sem separador,Molhado,Porto,Maia,Águas Santas,,Via Ardegães                                                                                        ,Arruamento,0,Em estado regular,,Chuva,Sentido único,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste com dispositivo de retenção,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2012598042,2012:01:13 16:40:00,01/13/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,,,0,0,1,Estrada sem separador,Seco e limpo,Aveiro,Santa Maria da Feira,Gião,CASAL,AV DA LIBERDADE,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Stop,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2012577484,2012:01:02 23:00:00,01/02/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Segunda-Feira,"0,00","0,00",0,0,1,Estrada sem separador,Húmido,Porto,Maia,Águas Santas,,Rua Manuel Gonçalves Lage,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Despiste sem dispositivo de retenção,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20171233838,2017:01:02 14:00:00,01/02/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"38,627420","-8,918178",0,0,1,Outra via,Molhado,Setúbal,Palmela,Pinhal Novo,,Avenidados Ferroviários,Arruamento,0,Em bom estado,,Chuva,Dois sentidos,Em rotunda,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20191681885,2019:01:14 13:00:00,01/14/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"38,657400","-9,202761",0,0,1,Outra via,Seco e limpo,Setúbal,Almada,União das freguesias de Charneca de Caparica e Sobreda,Charneca da Caparica.,,IC - Itinerário Complementar,IC20,Em bom estado,"0,1",Bom tempo,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2012595597,2012:01:24 14:50:00,01/24/00,01/01/00,01/01/00,Guarda Nacional Republicana,,80.0,Terça-Feira  ,"39,192583","-8,951484",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Azambuja,Alcoentre,ALCOENTRE,,EN - Estrada Nacional,EN366,Em bom estado,15.0,Bom tempo,Dois sentidos,Fora da intersecção,Fora das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Despiste com capotamento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Em plena via,Direita
20171158019,2017:01:05 19:25:00,01/05/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quinta-Feira ,"37,017237","-7,933205",0,0,1,Estrada sem separador,Seco e limpo,Faro,Faro,União das freguesias de Faro (Sé e São Pedro),Faro,Largo Terreiro do Bispo                                                                             ,Arruamento,0,Em estado regular,,Bom tempo,Sentido único,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Calçada,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20181357639,2018:01:24 13:30:00,01/24/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"38,712382","-9,160473",0,0,2,Estrada sem separador,Seco e limpo,Lisboa,Lisboa,Estrela,Lisboa,Rua João de Deus                                                                                    ,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Calçada,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20171238807,2017:01:27 08:40:00,01/27/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,90.0,Sexta-Feira  ,"40,894810","-8,479835",0,0,1,Estrada sem separador,Molhado,Aveiro,Sao Joao da Madeira,São João da Madeira,SÃO JOÃO DA MADEIRA,,IC - Itinerário Complementar,IC2,Em estado regular,"271,8",Chuva,Dois sentidos,Em via de aceleração,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste com capotamento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Cedência de passagem,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Na berma,Direita
20181358804,2018:01:29 14:40:00,01/29/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Segunda-Feira,"38,722863","-9,216110",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Oeiras,União das freguesias de Carnaxide e Queijas,Carnaxide,Rua Quinta do Paizinho                                                                              ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2012597199,2012:01:09 13:16:00,01/09/00,01/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Segunda-Feira,"37,242810","-8,256519",0,0,1,Auto-estrada,Seco e limpo,Faro,Silves,São Bartolomeu de Messines,,,A  - Auto-Estrada,A2,Em bom estado,229.038,Bom tempo,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2015879855,2015:01:03 14:10:00,01/03/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,"41,156638","-8,625072",0,0,1,Estrada sem separador,Com óleo,Porto,Porto,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Rua Ricardo Severo                                                                                  ,Arruamento,0,Em bom estado,,Bom tempo,Sentido único,Em entroncamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Despiste sem dispositivo de retenção,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Calçada,Curva,Em patamar,Sem berma ou impraticável,Em plena via,Direita
2015890321,2015:01:22 07:30:00,01/22/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quinta-Feira ,"39,741157","-8,798798",0,0,1,Estrada sem separador,Seco e limpo,Leiria,Leiria,"União das freguesias de Leiria, Pousos, Barreira e Cortes",Leiria,Rotunda das Olhalvas,Arruamento,0,Em estado regular,,Bom tempo,Sentido único,Em rotunda,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão com fuga,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Cedência de passagem,Inexistentes,Betuminoso,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20171166061,2017:01:09 09:15:00,01/09/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Segunda-Feira,"40,612432","-8,651056",0,0,1,Estrada sem separador,Seco e limpo,Aveiro,Aveiro,Aradas,,Rua Capitão Lebre                                                                                   ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão com veiculo ou obstáculo na faixa de rodagem,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Direita
2010445708,2010:01:04 19:00:00,01/04/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"38,15129","9,23315",0,0,1,Estrada sem separador,Molhado,Lisboa,Sintra,Sintra (São Pedro de Penaferrim),S PEDRO PENAFERRIM,EST S MENINOS,Arruamento,0,Em bom estado,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2011519435,2011:01:11 08:00:00,01/11/00,01/01/00,01/01/00,Guarda Nacional Republicana,60.0,120.0,Terça-Feira  ,"38,851593","-9,173959",0,0,1,Auto-estrada,Molhado,Lisboa,Loures,Loures,LOURES,,A  - Auto-Estrada,A9,Em bom estado,20.6,Chuva,Sentido único,Em ramo de ligação - saída,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2010428386,2010:01:18 20:30:00,01/18/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Segunda-Feira,"0,00","0,00",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Oeiras,Linda-a-Velha,Linda a Velha,Rua Doutor Francisco Gentil Martins,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,NÃO DEFINIDO,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma não pavimentada,Em plena via,Esquerda
20161112760,2016:01:15 13:30:00,01/15/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,"40,557789","-8,145389",0,0,1,Estrada sem separador,Seco e limpo,Aveiro,Arouca,União das freguesias de Arouca e Burgo,AROUCA,Avenida Reinaldo Noronha,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Stop,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
20171236713,2017:01:16 14:20:00,01/16/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"38,937088","-9,334342",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Mafra,Mafra,MAFRA,Rua Joaquim Duarte Resina,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Passagem de peões,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
20171150949,2017:01:01 22:50:00,01/01/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Domingo      ,"39,602622","-8,398466",0,0,2,Estrada sem separador,Seco e limpo,Santarém,Tomar,União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais,Tomar,Avenida Doutor Aurélio Ribeiro                                                                      ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Despiste com colisão com veículo imobil. ou obstáculo,NÃO DEFINIDO,Não sinalizados,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,No passeio,Direita
2015932911,2015:01:20 10:40:00,01/20/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Terça-Feira  ,"41,037274","-7,473618",0,0,1,Estrada sem separador,Molhado,Viseu,Lamego,Britiande,,,EN - Estrada Nacional,EN226,Em bom estado,17.225,Bom tempo,Reversível,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2010442007,2010:01:11 18:00:00,01/11/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,90.0,Segunda-Feira,,,0,0,1,Outra via,Seco e limpo,Braga,Vila Nova de Famalicao,Oliveira (Santa Maria),,,Outra Via,0,Em mau estado,,Bom tempo,Dois sentidos,Em cruzamento,Dentro das localidades,Aurora ou crepúsculo,Sem marcas rodoviárias ou pouco visíveis,Colisão frontal,NÃO DEFINIDO,Insuficentemente sinalizados,NÃO DEFINIDO,Stop,Desligada,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20191660117,2019:01:30 14:39:00,01/30/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"0,0","0,0",0,0,1,Estrada sem separador,Molhado,Portalegre,Portalegre,União das freguesias da Sé e São Lourenço,Portalegre,Rua 1º de Maio                                                                                      ,Arruamento,0,Em estado regular,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste sem dispositivo de retenção,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Calçada,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2011501195,2010:01:09 22:00:00,01/09/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,"0,00","0,00",0,0,1,Estrada sem separador,Seco e limpo,Faro,Portimao,Portimão,Portimão,Avª Gil Vicente,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,NÃO DEFINIDO,Betuminoso,Curva,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20161014762,2016:01:06 19:26:00,01/06/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"41,145813","-8,578963",0,0,2,Outra via,Molhado,Porto,Porto,Campanhã,Porto,Rotunda Freixo                                                                                      ,Arruamento,0,Em estado regular,,Chuva,Sentido único,Em rotunda,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Colisão choque em cadeia,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,Outros,Inexistentes,Betuminoso,Curva,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20171236663,2017:01:16 07:50:00,01/16/00,01/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"38,560701","-9,079458",0,0,1,Estrada sem separador,Seco e limpo,Setúbal,Seixal,Fernão Ferro,Fernão Ferro,av dos redondos - av 10 de junho,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em cruzamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20171178543,2017:01:15 17:25:00,01/15/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Domingo      ,"38,613681","-9,118198",0,0,2,Estrada sem separador,Seco e limpo,Setúbal,Seixal,Amora,Fogueteiro,Rua Bento de Moura Portugal                                                                         ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20161021818,2016:01:20 11:15:00,01/20/00,01/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"38,807400","-9,170567",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Loures,União das freguesias de Santo António dos Cavaleiros e Frielas,Santo António dos Cavaleiros,Rua 4 de Outubro                                                                                    ,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em cruzamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
